"spotify_id","name","artists","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"1k2pQc5i348DCHwbn5KTdc","Pink Pony Club","Chappell Roan","43","6","7","NZ","2024-11-11","86","False","258034","The Rise and Fall of a Midwest Princess","2023-09-22","0.61","0.65","6","-6.199","1","0.0474","0.399","0.0","0.11","0.507","106.719","4"
"7Ar4G7Ci11gpt6sfH9Cgz5","Listen to the Music","The Doobie Brothers","44","-1","6","NZ","2024-11-11","76","False","227266","Toulouse Street","1972-01-01","0.645","0.598","1","-13.18","0","0.0334","0.221","3.53e-06","0.0721","0.913","105.929","4"
"0io16MKpbeDIdYzmGpQaES","Embrace It","Ndotz","45","-6","-6","NZ","2024-11-11","88","True","104418","Embrace It","2024-08-23","0.882","0.645","1","-7.233","1","0.0601","0.475","4.13e-05","0.057","0.788","114.933","4"
"0VaeksJaXy5R1nvcTMh3Xk","Darling, I (feat. Teezo Touchdown)","Tyler, The Creator, Teezo Touchdown","46","-9","-31","NZ","2024-11-11","87","True","253834","CHROMAKOPIA","2024-10-28","0.373","0.818","3","-3.19","0","0.102","0.36","0.0","0.434","0.361","97.571","4"
"7hR22TOX3RorxJPcsz5Wbo","Love Somebody","Morgan Wallen","47","-2","3","NZ","2024-11-11","85","False","204828","Love Somebody","2024-10-18","0.619","0.843","5","-5.348","0","0.0284","0.00948","0.000118","0.164","0.746","122.064","4"
"3fqwjXwUGN6vbzIwvyFMhx","Tennessee Whiskey","Chris Stapleton","48","2","2","NZ","2024-11-11","81","False","293293","Traveller","2015-05-04","0.392","0.37","9","-10.888","1","0.0298","0.205","0.0096","0.0821","0.512","48.718","4"
"1XBYiRV30ykHw5f4wm6qEn","NIGHTS LIKE THIS","The Kid LAROI","49","-3","-4","NZ","2024-11-11","88","False","86983","THE FIRST TIME","2023-11-10","0.482","0.757","6","-4.586","1","0.0355","0.0137","0.0016","0.143","0.12","142.579","4"
"0h3Xy4V4apMraB5NuM8U7Z","Stumblin' In","CYRIL","50","-6","0","NZ","2024-11-11","84","False","213363","Stumblin' In","2023-11-10","0.875","0.518","2","-8.388","1","0.0551","0.0638","0.00995","0.125","0.37","126.089","4"
"7px3lmdf4nzNEMt6zaQ5yJ","SAMMEN","Marstein, Annika","1","0","0","NO","2024-11-11","69","True","178280","FRIHET I LENKER","2024-10-25","0.65","0.734","3","-6.332","0","0.163","0.243","8.15e-05","0.084","0.339","105.199","4"
"7ne4VBA60CxGM75vw0EYad","That’s So True","Gracie Abrams","2","0","5","NO","2024-11-11","90","True","166300","The Secret of Us (Deluxe)","2024-10-18","0.554","0.808","1","-4.169","1","0.0368","0.214","0.0","0.159","0.372","108.548","4"
"2QyL2WhZmOfpVSxy2BaI8U","Sees Igjen","Golfklubb, Dizzy, Philippe","3","0","-1","NO","2024-11-11","65","True","163142","Sees Igjen","2024-10-04","0.749","0.461","7","-10.053","0","0.0523","0.429","0.0","0.181","0.597","96.038","4"
"2262bWmqomIaJXwCRHr13j","Sailor Song","Gigi Perez","4","0","-1","NO","2024-11-11","92","False","211978","Sailor Song","2024-07-26","0.494","0.413","11","-10.432","1","0.0254","0.682","6.72e-05","0.193","0.273","94.938","4"
"2plbrEY59IikOBgBGLjaoe","Die With A Smile","Lady Gaga, Bruno Mars","5","0","-1","NO","2024-11-11","99","False","251667","Die With A Smile","2024-08-16","0.521","0.592","6","-7.777","0","0.0304","0.308","0.0","0.122","0.535","157.969","3"
"3xSZnZx5QTf1qspnYd1Z9Z","3 VISE MENN","Marstein","6","0","2","NO","2024-11-11","57","True","253320","FRIHET I LENKER","2024-10-25","0.647","0.588","11","-8.125","0","0.294","0.729","0.0","0.0982","0.612","97.082","4"
"5vNRhkKd0yEAg8suGBpjeY","APT.","ROSÉ, Bruno Mars","7","2","3","NO","2024-11-11","97","False","169917","APT.","2024-10-18","0.777","0.783","0","-4.477","0","0.26","0.0283","0.0","0.355","0.939","149.027","4"
"7hR22TOX3RorxJPcsz5Wbo","Love Somebody","Morgan Wallen","8","-1","-3","NO","2024-11-11","85","False","204828","Love Somebody","2024-10-18","0.619","0.843","5","-5.348","0","0.0284","0.00948","0.000118","0.164","0.746","122.064","4"
"51rfRCiUSvxXlCSCfIztBy","I Love You, I'm Sorry","Gracie Abrams","9","-1","2","NO","2024-11-11","89","True","157146","The Secret of Us","2024-06-21","0.53","0.406","10","-7.507","1","0.033","0.656","0.0","0.133","0.338","115.94","3"
"6dOtVTDdiauQNBQEDOtlAB","BIRDS OF A FEATHER","Billie Eilish","10","0","-4","NO","2024-11-11","97","False","210373","HIT ME HARD AND SOFT","2024-05-17","0.747","0.507","2","-10.171","1","0.0358","0.2","0.0608","0.117","0.438","104.978","4"
"3nHuKdFJZm78CoeBnDcFKe","Bad Dreams","Teddy Swims","11","1","20","NO","2024-11-11","84","False","184577","Bad Dreams","2024-09-13","0.707","0.68","8","-6.203","1","0.0884","0.274","0.0","0.0932","0.62","125.058","4"
"5fZJQrFKWQLb7FpJXZ1g7K","A Bar Song (Tipsy)","Shaboozey","12","2","-3","NO","2024-11-11","84","True","171291","Where I've Been, Isn't Where I'm Going","2024-05-31","0.722","0.706","9","-4.857","1","0.0292","0.072","0.0","0.067","0.599","80.969","4"
"5G2f63n7IPVPPjfNIGih7Q","Taste","Sabrina Carpenter","13","0","-1","NO","2024-11-11","94","False","157279","Short n' Sweet","2024-08-23","0.674","0.907","3","-4.086","1","0.064","0.101","0.0","0.297","0.721","112.964","4"
"4Vrbv4EQ5kAsupUZRHHQvQ","Ambassadør","Bausa, Pasha","14","-3","8","NO","2024-11-11","55","True","169263","Ambassadør","2024-10-25","0.685","0.692","1","-7.172","1","0.088","0.166","5.36e-06","0.214","0.649","95.031","4"
"3zylEBiAOPq3OBBdtpB5M4","Run It Up","Problembarn","15","0","4","NO","2024-11-11","57","True","147125","Run It Up","2024-10-11","0.786","0.718","2","-7.494","1","0.112","0.0333","0.0","0.418","0.545","105.028","4"
"6XkqKHyHdIKBZC8qeMHsPv","AYT","Ballinciaga","16","0","-3","NO","2024-11-11","60","True","159207","AYT","2024-09-27","0.888","0.564","10","-6.76","0","0.0739","0.115","0.00688","0.116","0.882","100.975","4"
"2HRqTpkrJO5ggZyyK6NPWz","Espresso","Sabrina Carpenter","17","1","0","NO","2024-11-11","88","True","175459","Short n' Sweet","2024-08-23","0.699","0.776","0","-5.282","1","0.0293","0.131","5.36e-06","0.205","0.708","103.963","4"
"17phhZDn6oGtzMe56NuWvj","Lose Control","Teddy Swims","18","-1","0","NO","2024-11-11","89","False","210688","I've Tried Everything But Therapy (Part 1)","2023-09-15","0.561","0.604","9","-4.409","1","0.0337","0.199","1.9e-05","0.104","0.242","159.92","3"
"4u6STUR9fsBQozW1S40BTN","Sigg","Ballinciaga","19","2","-4","NO","2024-11-11","63","True","158815","Sigg","2024-07-19","0.599","0.727","10","-4.648","0","0.0827","0.0634","0.139","0.122","0.545","104.885","4"
"0fFMt9cc1EEQDIWLGDcqKd","Så længe jeg er sexy.","Annika","20","-1","-4","NO","2024-11-11","67","False","150190","Så længe jeg er sexy.","2024-08-02","0.543","0.674","0","-6.241","0","0.153","0.262","0.0","0.244","0.579","155.84","4"
"3xkHsmpQCBMytMJNiDf3Ii","Beautiful Things","Benson Boone","21","2","0","NO","2024-11-11","88","False","180304","Fireworks & Rollerblades","2024-04-05","0.472","0.471","10","-5.692","1","0.0603","0.151","0.0","0.14","0.219","105.029","3"
"1Es7AUAhQvapIcoh3qMKDL","Timeless (with Playboi Carti)","The Weeknd, Playboi Carti","22","-2","10","NO","2024-11-11","91","True","256000","Timeless","2024-09-27","0.769","0.722","11","-5.485","0","0.0507","0.0584","2.56e-06","0.111","0.57","119.973","4"
"2uqYupMHANxnwgeiXTZXzd","Austin (Boots Stop Workin')","Dasha","23","3","2","NO","2024-11-11","87","True","171782","What Happens Now?","2024-02-16","0.756","0.672","0","-6.743","1","0.0522","0.464","3.37e-06","0.108","0.739","114.935","4"
"3QaPy1KgI7nu9FJEQUgn6h","WILDFLOWER","Billie Eilish","24","3","14","NO","2024-11-11","92","False","261466","HIT ME HARD AND SOFT","2024-05-17","0.467","0.247","6","-12.002","0","0.0431","0.612","0.000271","0.17","0.126","148.101","4"
"3LKrHeYXOEKNQQVl9auofC","Badebussen (feat. Kjartan Lauritzen)","DJ MøMø, Kjartan Lauritzen","25","10","-2","NO","2024-11-11","51","False","107555","DJ MøMø presenterer: Bukkene Bruse på badeland","2023-12-15","0.752","0.786","0","-8.931","1","0.0772","0.0772","0.000294","0.12","0.651","135.036","4"
"4xqPNwRkLyiiV2oqju92ie","VIS MEG DIN VERDEN","Marstein, Aiba","26","-4","7","NO","2024-11-11","55","True","178226","FRIHET I LENKER","2024-10-25","0.715","0.608","5","-7.593","0","0.273","0.298","1.13e-05","0.221","0.236","89.08","4"
"6RoSerWCwfdjlRxACcV5r7","Hånd I Hanske (Brottsmann)","Sleiken, 404, Roc Mul","27","1","-13","NO","2024-11-11","58","True","144461","Hånd I Hanske (Brottsmann)","2024-10-03","0.793","0.572","1","-8.182","0","0.191","0.0236","0.000961","0.11","0.404","130.047","4"
"5IZXB5IKAD2qlvTPJYDCFB","I Had Some Help (Feat. Morgan Wallen)","Post Malone, Morgan Wallen","28","1","-2","NO","2024-11-11","84","True","178205","F-1 Trillion","2024-08-15","0.644","0.874","0","-4.723","1","0.0265","0.0113","0.0","0.227","0.753","128.017","4"
"0WbMK4wrZ1wFSty9F7FCgu","Good Luck, Babe!","Chappell Roan","29","1","0","NO","2024-11-11","94","False","218423","Good Luck, Babe!","2024-04-05","0.7","0.582","11","-5.96","0","0.0356","0.0502","0.0","0.0881","0.785","116.712","4"
"0bYg9bo50gSsH3LtXe2SQn","All I Want for Christmas Is You","Mariah Carey","30","12","20","NO","2024-11-11","81","False","241106","Merry Christmas","1994-10-28","0.336","0.627","7","-7.463","1","0.0384","0.164","0.0","0.0708","0.35","150.273","4"
"3hRV0jL3vUpRrcy398teAU","The Night We Met","Lord Huron","31","-7","-11","NO","2024-11-11","88","False","208211","Strange Trails","2015-04-06","0.448","0.369","9","-9.514","1","0.0452","0.968","0.272","0.638","0.0998","174.097","3"
"0w2rnChlsC41RjhxBFwufW","Talk My Shit","Roc Boyz","32","-7","-4","NO","2024-11-11","60","True","161706","Talk My Shit","2024-09-13","0.742","0.682","6","-6.377","0","0.192","0.0499","0.0","0.296","0.618","99.965","4"
"1LY3GhF0zxIVgbYEQjCbUO","The Sound of Silence - CYRIL Remix","Disturbed, CYRIL","33","3","2","NO","2024-11-11","83","False","185238","The Sound of Silence (CYRIL Remix)","2024-02-02","0.68","0.721","6","-4.379","0","0.188","0.123","0.0","0.162","0.244","125.963","4"
"2T137G2j4il2iSc2md900S","NEPOBABY","Marstein","34","-3","-7","NO","2024-11-11","56","True","128880","FRIHET I LENKER","2024-10-25","0.709","0.58","8","-8.262","0","0.344","0.397","0.000335","0.681","0.763","132.943","4"
"2tHwzyyOLoWSFqYNjeVMzj","Please Please Please","Sabrina Carpenter","35","2","-1","NO","2024-11-11","87","True","186365","Short n' Sweet","2024-08-23","0.675","0.586","9","-6.086","1","0.0531","0.257","0.0","0.104","0.621","107.015","4"
"7uoFMmxln0GPXQ0AcCBXRq","Snowman","Sia","36","13","14","NO","2024-11-11","78","False","165900","Everyday Is Christmas (Deluxe Edition)","2018-11-01","0.717","0.524","1","-6.222","1","0.0331","0.426","0.0","0.0932","0.339","104.953","3"
"4KULAymBBJcPRpk1yO4dOG","I Remember Everything (feat. Kacey Musgraves)","Zach Bryan, Kacey Musgraves","37","1","4","NO","2024-11-11","86","False","227195","Zach Bryan","2023-08-25","0.429","0.453","0","-7.746","1","0.0459","0.554","2e-06","0.102","0.155","77.639","4"
"43MYhAw47PmHz31xY3mdrI","Big Steppa","Ari Bajgora","38","-6","-14","NO","2024-11-11","51","True","136082","Big Steppa","2024-11-01","0.808","0.869","5","-7.668","0","0.252","0.155","0.0","0.0509","0.0963","97.002","4"
"1K1MXnB7zbeouWZ0B6wlsf","BIPOLAR","Marstein, Kaja Gunnufsen","39","-5","3","NO","2024-11-11","54","True","170146","FRIHET I LENKER","2024-10-25","0.71","0.818","2","-6.555","1","0.342","0.341","1.54e-06","0.105","0.221","96.786","4"
"19XpFsce28aByvCC4g89tJ","Too Sweet","Hozier","40","5","3","NO","2024-11-11","83","False","251424","Unreal Unearth: Unaired","2024-08-19","0.74","0.643","10","-5.446","1","0.0413","0.041","0.00229","0.0407","0.96","117.025","4"
"3pmaB3cwb4XWRX7aA65ez0","Føler ikke no (Manowar)","Kulturaften, DJ VLADI, KNEKT","41","-2","9","NO","2024-11-11","44","False","124602","Føler ikke no (Manowar)","2024-10-31","0.78","0.837","2","-4.842","1","0.0415","0.229","0.0","0.106","0.625","117.953","4"
"1tZcMZuND8iYAkE1aoz1rQ","TIKTOK SOUND","Marstein","42","-1","8","NO","2024-11-11","53","True","188800","FRIHET I LENKER","2024-10-25","0.676","0.727","7","-5.284","0","0.156","0.112","0.00153","0.219","0.469","95.012","4"
"19188WQf2DrNMfI1XLDnYF","Utested","Ari Bajgora","43","0","-7","NO","2024-11-11","58","True","162857","Utested","2024-06-07","0.498","0.515","5","-10.601","1","0.2","0.366","0.0","0.0853","0.273","82.586","4"
"06qMRF18gwbOYYbnP2du6i","Last Christmas - Single Version","Wham!","44","6","6","NO","2024-11-11","66","False","265960","The Singles: Echoes from the Edge of Heaven","2023-07-07","0.733","0.598","2","-8.228","1","0.0278","0.212","3.71e-06","0.156","0.935","107.732","4"
"7uAgfJh0XZWxHYHEf8Y3Ti","Sucker For Pain","Golfklubb","45","-5","4","NO","2024-11-11","57","True","188067","Individ","2024-06-06","0.819","0.77","2","-4.308","1","0.0398","0.0301","0.0","0.0373","0.803","119.031","4"
"7c9gD7aefFGPnVgZke7raf","BlimE! - Ferdig Snakka","Ane Norum Kvistad, BlimE!","46","4","-6","NO","2024-11-11","56","False","140298","BlimE! - Ferdig Snakka","2024-06-14","0.769","0.867","10","-4.54","0","0.0772","0.0125","5.92e-05","0.279","0.754","132.948","4"
"3Vr3zh0r7ALn8VLqCiRR10","Stargazing","Myles Smith","47","3","3","NO","2024-11-11","88","False","172533","Stargazing","2024-05-10","0.635","0.601","1","-6.129","0","0.0295","0.246","0.0","0.11","0.332","123.994","4"
"0ydx75YiFzLjjQknKFNFwt","Burning Down","Alex Warren","48","-2","2","NO","2024-11-11","76","False","179437","You'll Be Alright, Kid (Chapter 1)","2024-09-27","0.499","0.674","10","-3.866","0","0.0389","0.0745","0.0","0.0645","0.442","171.892","4"
"1XBYiRV30ykHw5f4wm6qEn","NIGHTS LIKE THIS","The Kid LAROI","49","-2","1","NO","2024-11-11","88","False","86983","THE FIRST TIME","2023-11-10","0.482","0.757","6","-4.586","1","0.0355","0.0137","0.0016","0.143","0.12","142.579","4"
"7qky42Br09C4K93lYdAXAs","Clean Fit, Fin Anledning","Metropolen","50","-17","0","NO","2024-11-11","38","False","153333","Clean Fit, Fin Anledning","2024-11-08","0.526","0.358","10","-11.484","1","0.101","0.644","2.67e-05","0.25","0.661","119.9","5"
"1b6G5YNi5akoOpwlqnulH8","Damage","Noano, Ronnie Flex","1","0","0","NL","2024-11-11","70","False","130615","Damage","2024-10-25","0.611","0.73","8","-4.769","0","0.147","0.0222","0.0","0.0984","0.699","196.033","4"
"2plbrEY59IikOBgBGLjaoe","Die With A Smile","Lady Gaga, Bruno Mars","2","0","0","NL","2024-11-11","99","False","251667","Die With A Smile","2024-08-16","0.521","0.592","6","-7.777","0","0.0304","0.308","0.0","0.122","0.535","157.969","3"
"0vrKBjEBQAVn3sdhIXmpHE","Terug In De Tijd","Yves Berendse","3","1","47","NL","2024-11-11","71","False","187357","Terug In De Tijd","2023-06-02","0.65","0.767","8","-7.688","1","0.0458","0.108","0.0","0.0879","0.536","122.749","4"
"7ne4VBA60CxGM75vw0EYad","That’s So True","Gracie Abrams","4","-1","18","NL","2024-11-11","90","True","166300","The Secret of Us (Deluxe)","2024-10-18","0.554","0.808","1","-4.169","1","0.0368","0.214","0.0","0.159","0.372","108.548","4"
"2K7HqkHEUfz7c4BzEO33Qd","Alleen Met Jou","Yves Berendse, Emma Heesters","5","2","1","NL","2024-11-11","67","False","193694","Alleen Met Jou","2024-09-27","0.694","0.81","5","-5.338","0","0.0295","0.0353","0.0","0.367","0.805","124.026","4"
"3nHuKdFJZm78CoeBnDcFKe","Bad Dreams","Teddy Swims","6","0","1","NL","2024-11-11","84","False","184577","Bad Dreams","2024-09-13","0.707","0.68","8","-6.203","1","0.0884","0.274","0.0","0.0932","0.62","125.058","4"
"6dOtVTDdiauQNBQEDOtlAB","BIRDS OF A FEATHER","Billie Eilish","7","2","-3","NL","2024-11-11","97","False","210373","HIT ME HARD AND SOFT","2024-05-17","0.747","0.507","2","-10.171","1","0.0358","0.2","0.0608","0.117","0.438","104.978","4"
"6eldmQ56gAtXN55c7MuH8N","Vaag - REMIX","Hekje31, JayKoppig, Dior, J.FIZ, Ksix","8","-3","-3","NL","2024-11-11","68","True","166153","Vaag (REMIX)","2024-10-04","0.815","0.481","1","-9.787","1","0.247","0.171","0.00591","0.0666","0.649","130.168","4"
"2262bWmqomIaJXwCRHr13j","Sailor Song","Gigi Perez","9","-1","-1","NL","2024-11-11","92","False","211978","Sailor Song","2024-07-26","0.494","0.413","11","-10.432","1","0.0254","0.682","6.72e-05","0.193","0.273","94.938","4"
"5G2f63n7IPVPPjfNIGih7Q","Taste","Sabrina Carpenter","10","0","-1","NL","2024-11-11","94","False","157279","Short n' Sweet","2024-08-23","0.674","0.907","3","-4.086","1","0.064","0.101","0.0","0.297","0.721","112.964","4"
"4MSj19TwYBLgDFj3ddEeco","Black Friday (pretty like the sun)","Lost Frequencies, Tom Odell","11","1","0","NL","2024-11-11","83","False","145599","Black Friday (pretty like the sun)","2024-07-19","0.853","0.618","6","-10.833","1","0.0923","0.633","0.89","0.0972","0.32","126.031","4"
"5fZJQrFKWQLb7FpJXZ1g7K","A Bar Song (Tipsy)","Shaboozey","12","7","2","NL","2024-11-11","84","True","171291","Where I've Been, Isn't Where I'm Going","2024-05-31","0.722","0.706","9","-4.857","1","0.0292","0.072","0.0","0.067","0.599","80.969","4"
"51rfRCiUSvxXlCSCfIztBy","I Love You, I'm Sorry","Gracie Abrams","13","3","7","NL","2024-11-11","89","True","157146","The Secret of Us","2024-06-21","0.53","0.406","10","-7.507","1","0.033","0.656","0.0","0.133","0.338","115.94","3"
"6ifKXZTqAuLA35TGCVuGBU","Ik Wil Dat Je Liegt","Hannah Mae, MAKSIM","14","8","1","NL","2024-11-11","69","False","174953","Ik Wil Dat Je Liegt","2024-05-23","0.688","0.513","2","-5.97","0","0.0342","0.536","0.0","0.134","0.168","106.984","4"
"1bJRd2ey6ER7neSxZwYdAG","Kisses (feat. bbyclose)","BL3SS, CamrinWatsin, bbyclose","15","2","1","NL","2024-11-11","83","False","138246","Kisses (feat. bbyclose)","2024-03-22","0.793","0.779","9","-4.609","0","0.0581","0.279","0.000311","0.314","0.687","142.002","4"
"1BJJbSX6muJVF2AK7uH1x4","Move","Adam Port, Stryv, Keinemusik, Orso, Malachiii","16","2","-6","NL","2024-11-11","87","False","177598","Move","2024-06-07","0.727","0.782","8","-8.529","0","0.042","0.0563","0.336","0.225","0.655","119.992","4"
"4xTjO1NgHBEbINFUQ9Kgao","Zoet, Zout, Zuur","Robert van Hemert","17","17","2","NL","2024-11-11","65","False","180778","Zoet, Zout, Zuur","2023-05-19","0.577","0.882","9","-4.056","1","0.0505","0.0172","0.0","0.0697","0.637","136.168","4"
"5nPbKG04fhLkIAjcPFaZq7","I Adore You (feat. Daecolm)","HUGEL, Topic, Arash, Daecolm","18","3","0","NL","2024-11-11","83","False","214000","I Adore You (feat. Daecolm)","2024-07-19","0.704","0.787","11","-6.751","0","0.0462","0.00926","0.00538","0.159","0.31","119.996","4"
"02nm2yGw7BygWmRcbFhAlC","Gaan We Weg?","Roxy Dekker, Ronnie Flex","19","10","-6","NL","2024-11-11","69","False","141775","Gaan We Weg?","2024-07-12","0.483","0.776","0","-4.584","0","0.0665","0.15","0.0","0.0709","0.519","128.036","4"
"5o0osRx8kYJTOqlOSggr9Z","Carry You Home","Alex Warren","20","0","8","NL","2024-11-11","77","False","166880","You'll Be Alright, Kid (Chapter 1)","2024-09-27","0.525","0.66","10","-7.094","1","0.111","0.468","3.3e-06","0.128","0.458","123.787","4"
"6WatFBLVB0x077xWeoVc2k","Si Antes Te Hubiera Conocido","KAROL G","21","3","0","NL","2024-11-11","93","False","195824","Si Antes Te Hubiera Conocido","2024-06-21","0.924","0.668","11","-6.795","1","0.0469","0.446","0.000594","0.0678","0.787","128.027","4"
"1sqe31TzOsjCeex1INgmsq","Hier Mag Alles","Donnie, Marco Schuitmaker","22","18","28","NL","2024-11-11","64","False","195859","Hier Mag Alles","2023-11-24","0.672","0.838","6","-5.246","0","0.0449","0.0334","0.0","0.06","0.783","139.978","4"
"2AeMy7dwvoPuof6xDmncUP","Ushuaia","Turfy Gang, Russo","23","4","-6","NL","2024-11-11","68","False","157261","Ushuaia","2024-09-06","0.607","0.884","7","-5.143","1","0.0351","0.119","0.0","0.217","0.657","125.982","4"
"31EsbpCFl01yQtLncNdjSz","Industry Plant","Roxy Dekker","24","4","-12","NL","2024-11-11","68","False","140643","Industry Plant","2024-09-20","0.759","0.676","8","-10.074","1","0.0383","0.141","0.0","0.0875","0.71","111.968","4"
"7nFkuKdjETGOdIZDBL78ou","MARADONA","Frenna","25","-14","25","NL","2024-11-11","6","False","145363","PINK SUMMER","2024-07-19","0.873","0.715","6","-5.534","0","0.118","0.00498","0.000369","0.13","0.526","109.979","4"
"7DGeMF5q4UHXYyElvAiO2j","Dat Is Het Leven","LUNA","26","-3","-3","NL","2024-11-11","68","False","179100","Dat Is Het Leven","2024-09-05","0.421","0.283","9","-12.011","1","0.054","0.629","0.0","0.357","0.112","100.119","4"
"2rpIkmBVX8wCsGcJytW9IY","NASA","Frenna","27","-13","23","NL","2024-11-11","4","False","144675","PINK SUMMER","2024-07-19","0.913","0.579","10","-4.875","0","0.216","0.0174","0.00956","0.0734","0.579","107.039","4"
"3Vr3zh0r7ALn8VLqCiRR10","Stargazing","Myles Smith","28","-2","-3","NL","2024-11-11","88","False","172533","Stargazing","2024-05-10","0.635","0.601","1","-6.129","0","0.0295","0.246","0.0","0.11","0.332","123.994","4"
"1LY3GhF0zxIVgbYEQjCbUO","The Sound of Silence - CYRIL Remix","Disturbed, CYRIL","29","2","-5","NL","2024-11-11","83","False","185238","The Sound of Silence (CYRIL Remix)","2024-02-02","0.68","0.721","6","-4.379","0","0.188","0.123","0.0","0.162","0.244","125.963","4"
"47tS35fPyJjIHLk95OBeHc","Dansvloerkiller","Broederliefde","30","-17","20","NL","2024-11-11","47","True","188160","Dansvloerkiller","2024-11-07","0.843","0.737","1","-6.166","1","0.234","0.166","9.95e-06","0.0796","0.745","125.054","4"
"17phhZDn6oGtzMe56NuWvj","Lose Control","Teddy Swims","31","2","1","NL","2024-11-11","89","False","210688","I've Tried Everything But Therapy (Part 1)","2023-09-15","0.561","0.604","9","-4.409","1","0.0337","0.199","1.9e-05","0.104","0.242","159.92","3"
"7GWU6dQFjYF5YpsAUwZfGq","Oceaan","Racoon","32","3","3","NL","2024-11-11","64","False","164757","The Singles Collection","2013-03-15","0.561","0.312","9","-8.969","1","0.0402","0.862","0.0","0.11","0.198","96.159","4"
"6VkzZ0I0w2CE3EIGbyMeeu","Lodewijk","Mensa, SRNO, Ronnie Flex","33","-3","-3","NL","2024-11-11","63","False","145846","Lodewijk","2024-10-18","0.85","0.721","4","-7.274","0","0.138","0.587","4.86e-05","0.12","0.712","130.06","4"
"5650jkmPhrqy7sdXQ9O9mL","Het Midden","Pommelien Thijs, MEAU","34","4","4","NL","2024-11-11","64","False","161160","Het Midden","2024-10-10","0.793","0.661","8","-6.731","1","0.11","0.109","0.0","0.0631","0.846","143.965","4"
"5vNRhkKd0yEAg8suGBpjeY","APT.","ROSÉ, Bruno Mars","35","6","4","NL","2024-11-11","97","False","169917","APT.","2024-10-18","0.777","0.783","0","-4.477","0","0.26","0.0283","0.0","0.355","0.939","149.027","4"
"6vDxjNLrehdIkaHQ8nMkaF","Ik Haat Hem Voor Jou","Froukje, S10","36","-4","-10","NL","2024-11-11","67","False","154624","Ik Haat Hem Voor Jou","2024-08-29","0.604","0.863","9","-6.164","0","0.117","0.266","4.48e-06","0.244","0.402","139.951","4"
"3QaPy1KgI7nu9FJEQUgn6h","WILDFLOWER","Billie Eilish","37","-1","5","NL","2024-11-11","92","False","261466","HIT ME HARD AND SOFT","2024-05-17","0.467","0.247","6","-12.002","0","0.0431","0.612","0.000271","0.17","0.126","148.101","4"
"2HRqTpkrJO5ggZyyK6NPWz","Espresso","Sabrina Carpenter","38","4","-4","NL","2024-11-11","88","True","175459","Short n' Sweet","2024-08-23","0.699","0.776","0","-5.282","1","0.0293","0.131","5.36e-06","0.205","0.708","103.963","4"
"0CVFLeX7D7K204cXJ6nxCH","Heel De Nacht Alleen","Ronnie Flex, Yade Lauren, Mula B","39","-24","11","NL","2024-11-11","47","True","154815","Heel De Nacht Alleen","2024-11-07","0.638","0.791","1","-4.638","1","0.0513","0.0213","0.0","0.0533","0.37","81.048","4"
"1HGov7XAwy9vx6upqGvPEc","Modeshow","Mensa, SRNO, Milolaathetlukken","40","-3","-9","NL","2024-11-11","65","True","147692","Modeshow","2024-10-04","0.875","0.553","10","-9.142","0","0.226","0.138","2.97e-06","0.144","0.43","129.976","4"
"2fnhMzGEEPKvFtExQ3FMMo","I Need Your Love","Jonna Fraser, Frenna","41","-2","-8","NL","2024-11-11","63","False","163760","I Need Your Love","2024-10-17","0.793","0.859","10","-5.813","1","0.0447","0.112","8.06e-06","0.102","0.812","119.979","4"
"3xkHsmpQCBMytMJNiDf3Ii","Beautiful Things","Benson Boone","42","2","3","NL","2024-11-11","88","False","180304","Fireworks & Rollerblades","2024-04-05","0.472","0.471","10","-5.692","1","0.0603","0.151","0.0","0.14","0.219","105.029","3"
"0rtDE9zfXbamTlRUSwY7zy","Belong Together","Mark Ambor","43","0","-7","NL","2024-11-11","81","False","148317","Rockwood","2024-08-16","0.646","0.668","2","-5.203","1","0.0282","0.491","0.0","0.212","0.64","90.97","4"
"6Fws1gQYhr2S71ANIgzUxv","Zonder Mij","Kleine John, Yxng Le, KM","44","-19","6","NL","2024-11-11","46","False","203338","Zonder Mij","2024-11-07","0.484","0.76","7","-4.861","1","0.0772","0.361","0.000266","0.249","0.325","122.412","5"
"6xX6zmaXeKzB4u9TiM1XgU","WE PRAY","Coldplay, Little Simz, Burna Boy, Elyanna, TINI","45","1","-8","NL","2024-11-11","71","False","233406","Moon Music (Full Moon Edition)","2024-10-03","0.745","0.52","5","-7.99","0","0.0551","0.0658","9.57e-05","0.0753","0.683","135.966","4"
"4pkb8SbRGeHAvdb87v9rpf","Miles On It","Marshmello, Kane Brown","46","1","-2","NL","2024-11-11","81","False","168355","Miles On It","2024-05-03","0.634","0.761","5","-4.752","1","0.0472","0.00537","0.0","0.549","0.785","129.963","4"
"2C2vSufLm1wLq2GjDH3iMh","Engelbewaarder","Marco Schuitmaker","47","3","3","NL","2024-11-11","61","False","196520","Engelbewaarder","2022-09-09","0.799","0.919","8","-4.821","1","0.0398","0.112","0.0","0.105","0.973","130.006","3"
